DATE,TIME,Demand,Nuclear,LNG,Coal,Oil,Thermal_Other,Hydro,Geothermal,Biomass,Solar,Solar_curtail,Wind,Wind_curtail,PS,Battery,Line,Other,Sum
2025/2/28,16:00:00,33705,0,13398,7102,1167,1585,1367,0,458,3512,0,67,0,450,0,4318,281,33705
2025/2/28,16:30:00,33622,0,14738,7101,1164,1624,1394,0,462,1540,0,75,0,873,3,4380,267,33621
2025/2/28,17:00:00,33685,0,15923,7105,1165,1635,1470,0,466,323,0,74,0,1793,5,3466,259,33684
2025/2/28,17:30:00,34558,0,17175,7123,1166,1670,1493,0,465,1,0,82,0,2053,20,3064,245,34557
2025/2/28,18:00:00,34899,0,16958,7200,1169,1670,1500,0,469,0,0,90,0,2033,20,3529,261,34899
2025/2/28,18:30:00,34945,0,16615,7199,1167,1664,1392,0,470,0,0,92,0,2015,20,4057,254,34945
2025/2/28,19:00:00,34577,0,16838,7201,1168,1671,1332,0,469,0,0,101,0,1831,20,3691,255,34577
2025/2/28,19:30:00,34167,0,16413,7202,1167,1670,1321,0,470,0,0,98,0,1826,16,3720,264,34167
2025/2/28,20:00:00,33662,0,16911,7202,960,1649,1215,0,472,0,0,104,0,1710,13,3180,245,33661
2025/2/28,20:30:00,33244,0,16476,7203,870,1640,1202,0,471,0,0,106,0,1615,1,3419,242,33245
2025/2/28,21:00:00,32445,0,16578,7200,764,1643,1145,0,469,0,0,110,0,1188,8,3114,226,32445
2025/2/28,21:30:00,31640,0,15804,7203,667,1604,1117,0,469,0,0,108,0,939,0,3497,231,31639
2025/2/28,22:00:00,31015,0,15278,7128,585,1569,1141,0,469,0,0,111,0,749,0,3785,200,31015
2025/2/28,22:30:00,29942,0,14497,7103,547,1528,1129,0,469,0,0,117,0,427,0,3910,215,29942
2025/2/28,23:00:00,29321,0,14806,7098,575,1483,1059,0,470,0,0,121,0,454,0,3047,209,29322
2025/2/28,23:30:00,28200,0,13737,7101,548,1507,1056,0,470,0,0,109,0,145,0,3294,233,28200
2025/3/1,0:00:00,27267,0,14436,6690,522,1501,748,0,466,0,0,124,0,96,0,2513,171,27267
2025/3/1,0:30:00,26436,0,14028,6387,467,1546,744,0,465,0,0,124,0,0,0,2451,222,26434
2025/3/1,1:00:00,26083,0,13618,6315,465,1542,742,0,464,0,0,126,0,0,0,2579,232,26083
2025/3/1,1:30:00,25796,0,13885,6159,465,1536,745,0,463,0,0,122,0,0,0,2180,241,25796
2025/3/1,2:00:00,25687,0,13722,6166,467,1548,778,0,461,0,0,125,0,0,0,2174,246,25687
2025/3/1,2:30:00,25813,0,14033,6185,468,1543,789,0,459,0,0,123,0,0,0,1974,239,25813
2025/3/1,3:00:00,25905,0,14057,6305,469,1532,807,0,459,0,0,127,0,0,0,1908,241,25905
2025/3/1,3:30:00,25880,0,14173,6345,468,1546,812,0,458,0,0,120,0,0,0,1727,231,25880
2025/3/1,4:00:00,26123,0,14488,6341,468,1557,798,0,456,0,0,117,0,0,0,1670,229,26124
2025/3/1,4:30:00,26227,0,14655,6343,467,1596,796,0,456,0,0,122,0,0,0,1593,201,26229
2025/3/1,5:00:00,26653,0,14683,6342,466,1653,836,0,456,0,0,123,0,183,0,1703,208,26653
2025/3/1,5:30:00,27085,0,14421,6341,468,1639,847,0,456,0,0,123,0,843,0,1774,173,27085
2025/3/1,6:00:00,27770,0,14674,6343,470,1633,847,0,457,5,0,113,0,1005,1,1954,269,27771
2025/3/1,6:30:00,28118,0,14615,5993,477,1617,777,0,457,334,0,108,0,1190,0,2309,241,28118
2025/3/1,7:00:00,28400,0,13438,5729,484,1593,776,0,454,1901,0,106,0,639,0,3034,245,28399
2025/3/1,7:30:00,28489,0,12264,5196,486,1588,758,0,453,3955,0,106,0,258,0,3193,232,28489
2025/3/1,8:00:00,28860,0,10661,4214,487,1559,768,0,450,6322,0,101,0,13,0,4019,265,28859
2025/3/1,8:30:00,29308,0,9446,3558,487,1567,763,0,450,8712,0,80,0,-406,0,4378,273,29308
2025/3/1,9:00:00,29593,0,9592,3037,487,1526,775,0,450,10794,0,74,0,-1580,0,4183,255,29593
2025/3/1,9:30:00,29541,0,9040,2630,484,1516,764,0,450,12435,0,69,0,-1860,0,3751,264,29543
2025/3/1,10:00:00,29419,0,8460,2410,485,1513,758,0,450,13767,0,63,0,-2653,0,3903,264,29420
2025/3/1,10:30:00,29370,0,8585,2310,486,1522,746,0,450,14777,0,54,0,-3480,0,3649,270,29369
2025/3/1,11:00:00,29388,0,8740,2312,485,1511,740,0,450,15477,0,49,0,-4431,0,3815,240,29388
2025/3/1,11:30:00,29275,0,8698,2313,487,1516,743,0,450,15816,0,46,0,-4707,0,3671,242,29275
2025/3/1,12:00:00,28914,0,8450,2312,486,1515,733,0,447,15835,0,38,0,-4914,0,3786,226,28914
2025/3/1,12:30:00,28280,0,8470,2305,486,1518,733,0,448,15401,0,33,0,-5332,0,3994,225,28281
2025/3/1,13:00:00,28000,0,8423,2418,485,1527,713,0,448,14620,0,31,0,-4514,0,3657,192,28000
2025/3/1,13:30:00,27854,0,8618,2529,484,1510,708,0,448,13503,0,35,0,-3962,0,3790,190,27853
2025/3/1,14:00:00,27427,0,8533,2581,485,1497,735,0,448,11945,0,31,0,-3315,0,4301,185,27426
2025/3/1,14:30:00,27436,0,9133,2650,487,1474,739,0,449,10260,0,38,0,-2263,0,4282,187,27436
2025/3/1,15:00:00,27162,0,9561,3019,487,1471,769,0,428,7959,0,36,0,-1191,0,4399,224,27162
2025/3/1,15:30:00,27349,0,10287,3401,489,1477,782,0,429,5632,0,37,0,-43,0,4633,224,27348
2025/3/1,16:00:00,27050,0,12146,3998,488,1463,823,0,430,3245,0,37,0,104,0,4055,260,27049
2025/3/1,16:30:00,27234,0,13418,4586,491,1476,833,0,430,1413,0,36,0,902,0,3392,258,27235
2025/3/1,17:00:00,28187,0,13035,5212,491,1465,911,0,433,308,0,40,0,2224,2,3791,274,28186
2025/3/1,17:30:00,29449,0,14379,5589,490,1513,937,0,434,2,0,39,0,2186,15,3597,269,29450
2025/3/1,18:00:00,30025,0,14658,5799,489,1484,949,0,437,0,0,39,0,1852,16,4024,278,30025
2025/3/1,18:30:00,30174,0,14806,5876,489,1496,873,0,437,0,0,38,0,1799,15,4071,274,30174
2025/3/1,19:00:00,29975,0,15232,5890,490,1490,810,0,437,0,0,39,0,1545,15,3763,265,29976
2025/3/1,19:30:00,29765,0,15557,5977,488,1514,814,0,437,0,0,38,0,1211,14,3448,269,29767
2025/3/1,20:00:00,29467,0,16275,6129,488,1518,799,0,439,0,0,47,0,966,15,2533,259,29468
2025/3/1,20:30:00,29139,0,15312,6296,488,1518,792,0,439,0,0,49,0,1119,7,2838,281,29139
2025/3/1,21:00:00,28485,0,14358,6332,489,1485,779,0,440,0,0,55,0,974,0,3286,286,28484
2025/3/1,21:30:00,27857,0,12838,6341,491,1497,764,0,439,0,0,60,0,896,0,4235,296,27857
2025/3/1,22:00:00,27367,0,12454,6342,480,1656,752,0,439,0,0,64,0,1215,0,3711,256,27369
2025/3/1,22:30:00,26585,0,11545,6342,476,1704,734,0,440,0,0,66,0,1071,0,3941,266,26585
2025/3/1,23:00:00,26017,0,11436,6272,474,1682,725,0,440,0,0,74,0,1096,0,3607,210,26016
2025/3/1,23:30:00,25198,0,11741,6192,475,1591,719,0,441,0,0,81,0,590,0,3143,225,25198
2025/3/2,0:00:00,24474,0,10822,6156,476,1630,709,0,438,0,0,87,0,17,0,3977,163,24475
2025/3/2,0:30:00,23559,0,10162,6033,475,1657,699,0,438,0,0,85,0,0,0,3801,209,23559
2025/3/2,1:00:00,23375,0,10088,6016,473,1567,739,0,439,0,0,80,0,0,0,3744,229,23375
2025/3/2,1:30:00,23286,0,10182,6013,472,1576,740,0,439,0,0,82,0,0,0,3543,239,23286
2025/3/2,2:00:00,23295,0,10590,6014,474,1589,819,0,438,0,0,88,0,0,0,3042,241,23295
2025/3/2,2:30:00,23401,0,10897,6033,474,1628,825,0,438,0,0,93,0,0,0,2777,238,23403
2025/3/2,3:00:00,23566,0,11076,6153,475,1649,824,0,439,0,0,92,0,0,0,2619,239,23566
2025/3/2,3:30:00,23526,0,11066,6193,475,1664,808,0,438,0,0,100,0,0,0,2554,228,23526
2025/3/2,4:00:00,23704,0,10877,6187,474,1622,799,0,438,0,0,107,0,322,0,2646,231,23703
2025/3/2,4:30:00,23856,0,10486,6188,474,1627,798,0,438,0,0,110,0,699,0,2831,204,23855
2025/3/2,5:00:00,24139,0,10408,6190,474,1612,855,0,438,0,0,116,0,931,0,2903,212,24139
2025/3/2,5:30:00,24224,0,10094,6189,475,1611,873,0,438,0,0,125,0,941,0,3298,180,24224
2025/3/2,6:00:00,24609,0,9886,6187,476,1591,878,0,439,6,0,115,0,945,3,3832,249,24607
2025/3/2,6:30:00,24581,0,9641,5990,483,1627,808,0,440,354,0,108,0,732,0,4175,224,24582
2025/3/2,7:00:00,24900,0,9695,5510,486,1587,801,0,439,1768,0,117,0,88,0,4152,258,24901
2025/3/2,7:30:00,25715,0,9988,4704,487,1589,780,0,439,3468,0,110,0,0,0,3902,248,25715
2025/3/2,8:00:00,26410,0,9978,4078,488,1615,777,0,436,4788,0,106,0,0,0,3874,270,26410
2025/3/2,8:30:00,26863,0,9946,3680,487,1613,798,0,436,5858,0,108,0,-159,0,3820,276,26863
2025/3/2,9:00:00,27211,0,10484,3657,488,1580,804,0,435,6804,0,106,0,-1481,0,4075,260,27212
2025/3/2,9:30:00,26128,0,9957,3795,487,1598,792,0,434,7584,0,107,0,-2574,0,3677,270,26127
2025/3/2,10:00:00,26485,0,9540,3887,485,1611,783,0,434,9808,0,108,0,-4079,0,3635,273,26485
2025/3/2,10:30:00,27736,0,10576,3690,485,1596,756,0,434,11648,0,111,0,-5549,0,3705,283,27735
2025/3/2,11:00:00,27386,0,10546,4088,483,1596,774,0,434,11158,0,113,0,-6039,0,3981,252,27386
2025/3/2,11:30:00,26090,0,10384,4242,483,1601,776,0,433,10476,0,117,0,-6508,0,3834,253,26091
2025/3/2,12:00:00,25870,0,10270,4086,487,1623,769,0,431,10861,0,113,0,-6719,0,3711,239,25871
2025/3/2,12:30:00,25764,0,9891,3562,487,1596,767,0,432,11744,0,112,0,-6626,0,3563,236,25764
2025/3/2,13:00:00,26021,0,9496,3427,484,1566,766,0,431,11970,0,116,0,-5923,0,3453,235,26021
2025/3/2,13:30:00,25712,0,8711,3374,485,1564,764,0,432,11397,0,119,0,-5089,0,3721,235,25713
2025/3/2,14:00:00,25523,0,8300,3461,486,1578,760,0,431,10407,0,121,0,-4265,0,4015,229,25523
2025/3/2,14:30:00,25555,0,8211,3464,485,1620,759,0,433,8926,0,128,0,-1924,0,3219,234,25555
2025/3/2,15:00:00,26112,0,8694,3688,484,1613,772,0,432,7126,0,126,0,-504,0,3418,262,26111
2025/3/2,15:30:00,26098,0,9578,4583,488,1578,770,0,434,4647,0,131,0,-2,0,3627,264,26098
2025/3/2,16:00:00,25814,0,10596,5002,485,1610,862,0,434,2449,0,132,0,0,0,3971,271,25812
2025/3/2,16:30:00,26127,0,12259,5364,484,1596,878,0,434,1074,0,128,0,256,2,3388,264,26127
2025/3/2,17:00:00,27074,0,13554,5519,487,1616,978,0,436,276,0,127,0,343,4,3437,296,27073
2025/3/2,17:30:00,28305,0,14025,5517,487,1673,986,0,437,2,0,125,0,396,7,4359,291,28305
2025/3/2,18:00:00,29175,0,14226,5588,489,1681,907,0,439,0,0,117,0,336,7,5080,304,29174
2025/3/2,18:30:00,29244,0,15047,5614,490,1637,892,0,439,0,0,107,0,357,14,4342,306,29245
2025/3/2,19:00:00,29149,0,15322,5618,488,1628,856,0,437,0,0,107,0,371,7,4019,294,29147
2025/3/2,19:30:00,28842,0,14554,5681,487,1607,859,0,437,0,0,112,0,434,7,4364,301,28843
2025/3/2,20:00:00,28560,0,14967,5720,485,1602,831,0,439,0,0,112,0,282,3,3852,268,28561
2025/3/2,20:30:00,28237,0,14795,5719,486,1579,792,0,439,0,0,106,0,0,2,4040,279,28237
2025/3/2,21:00:00,27567,0,14576,5718,486,1605,779,0,440,0,0,105,0,0,2,3603,252,27566
2025/3/2,21:30:00,26825,0,13581,5748,488,1569,774,0,439,0,0,114,0,0,0,3852,261,26826
2025/3/2,22:00:00,25990,0,12657,5863,481,1583,775,0,439,0,0,120,0,0,0,3871,202,25991
2025/3/2,22:30:00,25227,0,10903,5907,474,1553,767,0,440,0,0,131,0,0,0,4836,217,25228
2025/3/2,23:00:00,24669,0,11026,5556,474,1587,765,0,439,0,0,143,0,0,0,4467,212,24669
2025/3/2,23:30:00,23901,0,10291,5400,476,1658,763,0,440,0,0,133,0,0,0,4511,228,23900
2025/3/3,0:00:00,23287,0,10154,5151,475,1676,748,0,434,0,0,162,0,-217,0,4523,181,23287
2025/3/3,0:30:00,22608,0,10179,4572,475,1674,744,0,433,0,0,148,0,-797,0,4957,223,22608
2025/3/3,1:00:00,22476,0,10446,4218,473,1691,739,0,434,0,0,144,0,-585,0,4678,238,22476
2025/3/3,1:30:00,22329,0,10542,4045,472,1679,739,0,434,0,0,134,0,-250,0,4293,242,22330
2025/3/3,2:00:00,22530,0,10961,4155,473,1654,783,0,433,0,0,126,0,-27,0,3728,243,22529
2025/3/3,2:30:00,22667,0,10704,4469,476,1689,798,0,433,0,0,127,0,0,0,3731,241,22668
2025/3/3,3:00:00,22999,0,10974,5137,476,1682,814,0,434,0,0,136,0,0,0,3105,241,22999
2025/3/3,3:30:00,23140,0,10374,5529,476,1663,825,0,433,0,0,145,0,0,0,3462,234,23141
2025/3/3,4:00:00,23473,0,10824,5791,476,1716,828,0,432,0,0,145,0,0,0,3019,242,23473
2025/3/3,4:30:00,23818,0,10636,5825,473,1667,834,0,433,0,0,152,0,0,0,3585,213,23818
2025/3/3,5:00:00,24519,0,11492,6136,472,1665,1051,0,433,0,0,154,0,0,0,2859,257,24519
2025/3/3,5:30:00,25408,0,12080,6175,475,1681,1072,0,432,0,0,160,0,0,0,3113,221,25409
2025/3/3,6:00:00,27084,0,13558,6254,475,1682,1280,0,434,9,0,170,0,0,0,2934,289,27085
2025/3/3,6:30:00,28981,0,14420,6456,482,1715,1219,0,434,121,0,174,0,0,2,3706,251,28980
2025/3/3,7:00:00,30953,0,15811,7016,489,1674,1273,0,433,138,0,175,0,0,2,3725,217,30953
2025/3/3,7:30:00,32891,0,18397,7098,492,1676,1266,0,433,267,0,177,0,0,2,2889,194,32891
2025/3/3,8:00:00,35210,0,20769,7101,492,1694,1231,0,428,492,0,182,0,0,2,2632,187,35210
2025/3/3,8:30:00,37515,0,22886,7101,498,1706,1228,0,426,708,0,189,0,0,11,2569,194,37516
2025/3/3,9:00:00,39421,0,24217,7100,495,1786,1191,0,424,746,0,194,0,82,11,2987,189,39422
2025/3/3,9:30:00,40469,0,24630,7124,494,1877,1198,0,424,873,0,190,0,361,10,3082,207,40470
2025/3/3,10:00:00,41051,0,24773,7200,530,1840,1047,0,423,920,0,192,0,419,10,3491,204,41049
2025/3/3,10:30:00,41480,0,24931,7200,601,1838,1052,0,424,904,0,184,0,318,10,3797,220,41479
2025/3/3,11:00:00,41694,0,24871,7198,602,1807,1011,0,424,1041,0,186,0,244,3,4114,194,41695
2025/3/3,11:30:00,41835,0,24715,7198,600,1844,1007,0,424,1096,0,192,0,70,3,4485,200,41834
2025/3/3,12:00:00,41611,0,24703,7198,600,1851,953,0,419,1076,0,191,0,0,0,4429,192,41612
2025/3/3,12:30:00,41819,0,24984,7199,600,1805,948,0,420,910,0,193,0,69,0,4497,193,41818
2025/3/3,13:00:00,43190,0,25534,7198,600,1892,971,0,418,810,0,196,0,448,0,4917,205,43189
2025/3/3,13:30:00,43613,0,25410,7199,598,1898,1000,0,418,907,0,203,0,577,3,5200,201,43614
2025/3/3,14:00:00,43919,0,25368,7199,593,1907,1016,0,418,1026,0,199,0,795,0,5203,195,43919
2025/3/3,14:30:00,44111,0,25086,7198,591,1940,998,0,418,933,0,199,0,647,3,5896,202,44111
2025/3/3,15:00:00,44101,0,24934,7198,589,1937,1053,0,416,921,0,189,0,621,0,6030,213,44101
2025/3/3,15:30:00,44363,0,25722,7198,591,1934,1058,0,418,729,0,187,0,624,0,5692,210,44363
2025/3/3,16:00:00,44447,0,26162,7199,593,1884,1302,0,420,503,0,195,0,676,3,5276,232,44445
2025/3/3,16:30:00,44558,0,27206,7201,593,1851,1309,0,421,309,0,197,0,1248,2,4008,214,44559
2025/3/3,17:00:00,44583,0,27719,7199,593,1866,1431,0,424,106,0,195,0,1225,5,3608,212,44583
2025/3/3,17:30:00,44733,0,27942,7200,595,1852,1450,0,425,1,0,198,0,1337,6,3530,197,44733
2025/3/3,18:00:00,44758,0,28188,7196,595,1769,1463,0,428,0,0,195,0,1362,5,3350,207,44758
2025/3/3,18:30:00,44430,0,28320,7198,595,1763,1368,0,428,0,0,186,0,1085,5,3278,204,44430
2025/3/3,19:00:00,43655,0,28079,7200,595,1725,1337,0,429,0,0,186,0,751,5,3134,214,43655
2025/3/3,19:30:00,42982,0,27896,7199,595,1754,1321,0,428,0,0,175,0,187,5,3196,226,42982
2025/3/3,20:00:00,42164,0,27209,7199,593,1792,1307,0,431,0,0,181,0,44,3,3168,236,42163
2025/3/3,20:30:00,41465,0,26254,7199,592,1825,1272,0,430,0,0,178,0,0,2,3469,244,41465
2025/3/3,21:00:00,40400,0,25653,7198,592,1798,1214,0,431,0,0,172,0,0,0,3096,246,40400
2025/3/3,21:30:00,39068,0,24489,7198,595,1825,1199,0,431,0,0,170,0,0,0,2899,261,39067
2025/3/3,22:00:00,37990,0,23115,7126,587,1781,1131,0,432,0,0,162,0,276,0,3151,230,37991
2025/3/3,22:30:00,36431,0,21493,7097,517,1705,1120,0,432,0,0,159,0,303,0,3357,248,36431
2025/3/3,23:00:00,35226,0,20402,7095,474,1638,1058,0,432,0,0,154,0,92,0,3630,251,35226
2025/3/3,23:30:00,33857,0,18994,7100,472,1606,1050,0,433,0,0,156,0,0,0,3890,158,33859
2025/3/4,0:00:00,32496,0,18407,7097,471,1624,866,0,491,0,0,159,0,0,0,3247,135,32497
2025/3/4,0:30:00,31254,0,17144,7100,471,1635,859,0,490,0,0,163,0,-117,0,3325,184,31254
2025/3/4,1:00:00,30876,0,16904,7102,474,1637,863,0,491,0,0,171,0,-636,0,3649,222,30877
2025/3/4,1:30:00,30480,0,16936,7100,474,1637,887,0,491,0,0,158,0,-802,0,3363,236,30480
2025/3/4,2:00:00,30257,0,16839,7100,474,1658,896,0,490,0,0,161,0,-512,0,2905,248,30259
2025/3/4,2:30:00,30264,0,16554,7100,473,1723,906,0,490,0,0,146,0,0,0,2624,249,30265
2025/3/4,3:00:00,30187,0,16644,7098,474,1737,918,0,491,0,0,141,0,0,0,2437,247,30187
2025/3/4,3:30:00,30223,0,17158,7100,473,1780,910,0,490,0,0,133,0,0,0,1940,237,30221
2025/3/4,4:00:00,30449,0,17106,7170,472,1778,898,0,489,0,0,127,0,0,0,2179,229,30448
2025/3/4,4:30:00,30843,0,17271,7200,471,1810,874,0,490,0,0,127,0,0,0,2380,220,30843
2025/3/4,5:00:00,31892,0,17649,7199,471,1863,1009,0,490,0,0,127,0,0,0,2871,212,31891
2025/3/4,5:30:00,33319,0,19389,7199,472,1891,1025,0,488,0,0,135,0,0,0,2513,207,33319
2025/3/4,6:00:00,35636,0,21506,7196,472,1892,1269,0,491,11,0,133,0,0,0,2457,210,35637
2025/3/4,6:30:00,37761,0,22630,7199,479,1945,1198,0,491,222,0,131,0,0,5,3230,232,37762
2025/3/4,7:00:00,40028,0,23914,7198,483,1939,1234,0,490,799,0,128,0,46,0,3590,207,40028
2025/3/4,7:30:00,41747,0,24223,7196,485,1916,1218,0,490,1163,0,126,0,16,0,4736,178,41747
2025/3/4,8:00:00,43519,0,24972,7197,485,1905,1211,0,484,1706,0,128,0,82,0,5160,188,43518
2025/3/4,8:30:00,44990,0,25228,7199,487,1888,1203,0,483,2926,0,122,0,0,0,5273,182,44991
2025/3/4,9:00:00,46184,0,25440,7197,488,1844,1144,0,480,4108,0,119,0,0,0,5179,184,46183
2025/3/4,9:30:00,46256,0,25496,7199,487,1813,1125,0,480,4524,0,113,0,0,0,4812,207,46256
2025/3/4,10:00:00,46141,0,25241,7196,487,1796,987,0,479,4388,0,110,0,145,0,5084,227,46140
2025/3/4,10:30:00,44994,0,24093,7199,488,1862,976,0,479,4021,0,108,0,31,0,5496,241,44994
2025/3/4,11:00:00,44317,0,23314,7199,489,1920,890,0,479,4454,0,104,0,-136,0,5359,244,44316
2025/3/4,11:30:00,44218,0,23771,7202,490,1844,891,0,479,4741,0,107,0,-945,0,5388,251,44219
2025/3/4,12:00:00,43869,0,24915,7200,490,1866,867,0,477,3930,0,106,0,-1366,0,5138,246,43869
2025/3/4,12:30:00,43178,0,24296,7199,490,1852,857,0,478,2852,0,101,0,-1090,0,5894,248,43177
2025/3/4,13:00:00,43522,0,24303,7200,489,1833,1004,0,476,2653,0,100,0,-319,0,5571,211,43521
2025/3/4,13:30:00,43756,0,23697,7199,510,1841,1011,0,476,2978,0,104,0,-303,0,6032,211,43756
2025/3/4,14:00:00,44470,0,24898,7199,567,1851,1033,0,476,2758,0,102,0,239,0,5144,203,44470
2025/3/4,14:30:00,44457,0,25703,7199,596,1889,1035,0,477,1894,0,105,0,171,0,5184,203,44456
2025/3/4,15:00:00,44382,0,25731,7197,596,1868,1085,0,477,1119,0,103,0,65,0,5936,206,44383
2025/3/4,15:30:00,45137,0,27071,7199,596,1869,1101,0,479,642,0,109,0,354,0,5516,200,45136
2025/3/4,16:00:00,45692,0,27377,7196,598,1823,1221,0,481,319,0,120,0,1098,2,5239,219,45693
2025/3/4,16:30:00,46499,0,27825,7199,595,1783,1249,0,481,118,0,124,0,2047,12,4862,204,46499
2025/3/4,17:00:00,46879,0,27895,7219,592,1769,1357,0,485,24,0,122,0,2606,20,4606,184,46879
2025/3/4,17:30:00,47400,0,27659,7294,594,1816,1372,0,486,1,0,131,0,3144,20,4717,167,47401
2025/3/4,18:00:00,47720,0,27758,7294,596,1833,1281,0,489,0,0,139,0,3134,20,5006,169,47719
2025/3/4,18:30:00,47744,0,28323,7293,597,1813,1290,0,490,0,0,138,0,2800,20,4816,165,47745
2025/3/4,19:00:00,47393,0,28189,7295,599,1846,1254,0,490,0,0,138,0,2236,6,5176,164,47393
2025/3/4,19:30:00,46960,0,27808,7294,598,1852,1245,0,490,0,0,127,0,1785,6,5584,170,46959
2025/3/4,20:00:00,46359,0,27708,7293,597,1834,1202,0,492,0,0,135,0,1409,0,5501,189,46360
2025/3/4,20:30:00,45662,0,27430,7222,595,1819,1186,0,492,0,0,135,0,815,0,5771,195,45660
2025/3/4,21:00:00,44537,0,26324,7197,598,1802,1142,0,492,0,0,139,0,956,0,5681,207,44538
2025/3/4,21:30:00,43115,0,24975,7196,599,1825,1138,0,492,0,0,141,0,377,0,6142,230,43115
2025/3/4,22:00:00,41844,0,24331,7195,583,1829,1116,0,492,0,0,145,0,429,0,5487,236,41843
2025/3/4,22:30:00,40097,0,22720,7196,520,1782,1109,0,492,0,0,141,0,446,0,5437,254,40097
2025/3/4,23:00:00,38700,0,21779,7195,467,1772,1032,0,492,0,0,145,0,138,0,5440,240,38700
2025/3/4,23:30:00,36953,0,20442,7173,466,1718,1027,0,493,0,0,152,0,108,0,5124,249,36952
2025/3/5,0:00:00,35355,0,19941,7097,466,1720,807,0,495,0,0,154,0,-875,0,5351,199,35355
2025/3/5,0:30:00,33816,0,19864,7100,465,1672,806,0,494,0,0,156,0,-2393,0,5409,244,33817
2025/3/5,1:00:00,33195,0,19725,7098,463,1643,813,0,494,0,0,163,0,-2655,0,5180,270,33194
2025/3/5,1:30:00,32614,0,19823,7100,463,1649,820,0,494,0,0,156,0,-3061,0,4963,206,32613
2025/3/5,2:00:00,32336,0,19912,7098,464,1707,838,0,494,0,0,157,0,-3232,0,4685,215,32338
2025/3/5,2:30:00,31976,0,19709,7100,466,1712,849,0,494,0,0,163,0,-3062,0,4331,214,31976
2025/3/5,3:00:00,31796,0,19801,7099,466,1687,905,0,495,0,0,163,0,-2959,0,3910,228,31795
2025/3/5,3:30:00,31653,0,19762,7100,466,1690,902,0,494,0,0,159,0,-2952,0,3815,218,31654
2025/3/5,4:00:00,31859,0,20159,7098,465,1705,887,0,493,0,0,165,0,-2944,0,3632,199,31859
2025/3/5,4:30:00,32197,0,20405,7096,463,1716,874,0,493,0,0,165,0,-2889,0,3627,247,32197
2025/3/5,5:00:00,33298,0,20493,7101,463,1730,945,0,494,0,0,166,0,-2460,0,4082,283,33297
2025/3/5,5:30:00,34653,0,22010,7099,466,1738,955,0,493,0,0,179,0,-2336,0,3804,245,34653
2025/3/5,6:00:00,36854,0,22922,7098,467,1770,1122,0,495,14,0,186,0,-1508,0,4021,266,36853
2025/3/5,6:30:00,39118,0,23902,7117,476,1838,1147,0,495,106,0,175,0,77,0,3555,231,39119
2025/3/5,7:00:00,41074,0,25012,7198,487,1857,1145,0,494,169,0,182,0,872,0,3467,192,41075
2025/3/5,7:30:00,43050,0,26021,7200,490,1874,1129,0,494,354,0,176,0,1609,0,3531,171,43049
2025/3/5,8:00:00,45350,0,26991,7195,491,1862,1154,0,489,659,0,174,0,2490,0,3674,171,45350
2025/3/5,8:30:00,47227,0,27999,7200,490,1900,1137,0,488,998,0,172,0,2920,14,3738,172,47228
2025/3/5,9:00:00,48433,0,28471,7196,488,1909,1127,0,486,1207,0,174,0,3341,15,3853,165,48432
2025/3/5,9:30:00,48307,0,28559,7195,488,1879,1110,0,485,1425,0,168,0,2845,15,3954,184,48307
2025/3/5,10:00:00,47677,0,28057,7201,488,1883,1017,0,485,2146,0,165,0,2203,14,3828,190,47677
2025/3/5,10:30:00,47799,0,28132,7198,489,1876,1010,0,485,2520,0,158,0,2029,14,3679,209,47799
2025/3/5,11:00:00,47497,0,27485,7199,489,1891,950,0,485,2679,0,149,0,1630,14,4323,202,47496
2025/3/5,11:30:00,47019,0,26981,7199,489,1903,954,0,485,3239,0,125,0,1227,7,4204,206,47019
2025/3/5,12:00:00,45187,0,25702,7197,489,1903,938,0,484,3137,0,113,0,294,0,4736,196,45189
2025/3/5,12:30:00,44151,0,24870,7198,489,1844,926,0,484,3282,0,94,0,0,0,4755,208,44150
2025/3/5,13:00:00,44661,0,25774,7198,490,1832,914,0,482,3256,0,79,0,17,0,4401,219,44662
2025/3/5,13:30:00,44398,0,26204,7125,489,1818,911,0,482,3144,0,70,0,179,0,3754,222,44398
2025/3/5,14:00:00,44182,0,26152,7100,487,1790,888,0,482,2795,0,68,0,177,0,4018,226,44183
2025/3/5,14:30:00,43569,0,26032,7122,507,1818,894,0,482,2062,0,67,0,279,0,4084,222,43569
2025/3/5,15:00:00,42940,0,25371,7196,567,1884,1023,0,483,1376,0,63,0,287,0,4463,227,42940
2025/3/5,15:30:00,42767,0,25680,7199,589,1871,1039,0,483,883,0,67,0,348,0,4387,221,42767
2025/3/5,16:00:00,42769,0,25988,7200,589,1889,1209,0,486,543,0,73,0,644,0,3915,234,42770
2025/3/5,16:30:00,42677,0,26454,7197,589,1903,1216,0,487,276,0,77,0,1049,6,3210,214,42678
2025/3/5,17:00:00,42662,0,26343,7197,590,1904,1338,0,490,77,0,85,0,1245,6,3173,215,42663
2025/3/5,17:30:00,43048,0,26320,7194,592,1919,1386,0,491,2,0,82,0,1176,7,3676,204,43049
2025/3/5,18:00:00,42990,0,26540,7197,591,1959,1402,0,494,0,0,85,0,953,6,3554,209,42990
2025/3/5,18:30:00,42694,0,26274,7197,592,1983,1332,0,493,0,0,96,0,885,6,3633,205,42696
